pathway_model,metabolite,n_samples,spearman_rho,p_value,q_value_FDR,significant_p_0_05,significant_FDR_0_05
CORE_EMP1,hypoxanthine,193,0.043593207651949406,0.5471952144713852,0.8306697885510775,False,False
CORE_TAL,5-oxoproline,193,0.0435832315549372,0.5472870054448472,0.8306697885510775,False,False
CORE_EMP1,3-dehydrocholate,193,0.0435639720640759,0.5474642351453269,0.8306697885510775,False,False
CORE_TAL,cysteine sulfinic acid,193,0.04355901223524714,0.5475098810457479,0.8306697885510775,False,False
CORE_TK_var2,oleoyl-oleoyl-glycerol (18:1/18:1)  [1]*,193,0.04353066075530153,0.5477708389632028,0.8306697885510775,False,False
CORE_ED_var1,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",193,-0.043523583233774414,0.5478359927057836,0.8306697885510775,False,False
CORE_ED_var2,"5alpha-pregnan-3beta,20beta-diol monosulfate (1)",193,-0.043523583233774414,0.5478359927057836,0.8306697885510775,False,False
CORE_TK_var1,maltotriose,193,-0.04350480555960495,0.5480088732954147,0.8306697885510775,False,False
CORE_TK_var2,mevalonate,193,0.04349226804123711,0.5481243174743758,0.8306697885510775,False,False
CORE_ASMO,"2,4-dihydroxyhydrocinnamate",193,0.04349098894711166,0.5481360959116165,0.8306697885510775,False,False
CORE_EMP1,1-palmitoyl-2-linoleoyl-digalactosylglycerol (16:0/18:2)*,193,-0.043437919870352004,0.5486248876481012,0.831129838930578,False,False
CORE_ASMO,stearate (18:0),193,-0.04343300619788887,0.5486701557332893,0.831129838930578,False,False
CORE_ED_var1,spermidine,193,-0.043390286141992744,0.5490637989565319,0.8313768881113811,False,False
CORE_ED_var2,spermidine,193,-0.043390286141992744,0.5490637989565319,0.8313768881113811,False,False
CORE_TK_var1,lignoceroyl ethanolamide (24:0)*,193,0.04336540515998077,0.5492931280258463,0.8315495464572635,False,False
CORE_EMP,3-carboxyadipate,193,-0.0433470615164248,0.5494622321781594,0.8316309797416339,False,False
CORE_EMP2,daidzein,193,-0.04330698146466535,0.5498318058782835,0.8317023731184201,False,False
CORE_ED_var1,3-methylglutarate/2-methylglutarate,193,-0.04330280992551103,0.5498702781584802,0.8317023731184201,False,False
CORE_ED_var2,3-methylglutarate/2-methylglutarate,193,-0.04330280992551103,0.5498702781584802,0.8317023731184201,False,False
CORE_EMP1,deoxymugineic acid,193,-0.04327931114977225,0.550087021667551,0.8317023731184201,False,False
CORE_EMP1,2-hydroxydecanoate,193,0.04327682486149941,0.5501099566595975,0.8317023731184201,False,False
CORE_EMP_alt,p-cresol,193,0.04326691950216335,0.550201334185799,0.8317023731184201,False,False
CORE_TK_var1,N6-methyladenosine,193,0.043240211527162,0.5504477537876066,0.8319005030000458,False,False
CORE_ED_var1,N-acetylglutamine,193,0.043200754339615684,0.5508119018835851,0.8320410536577666,False,False
CORE_ED_var2,N-acetylglutamine,193,0.043200754339615684,0.5508119018835851,0.8320410536577666,False,False
CORE_EMP_alt,3-hydroxylaurate,193,0.04318178783184659,0.5509869845226637,0.8320410536577666,False,False
CORE_EMP_alt,myristoleate (14:1n5),193,-0.04318013660300665,0.5510022285454095,0.8320410536577666,False,False
CORE_EMP1,3-hydroxylaurate,193,0.04314240678042975,0.551350603549956,0.8321282489496918,False,False
CORE_TK_var2,N-propionylmethionine,193,-0.04313671812403183,0.5514031385775411,0.8321282489496918,False,False
CORE_EMP1,N-acetylmethionine sulfoxide,193,-0.043112354601793586,0.5516281645421511,0.8321282489496918,False,False
CORE_EMP,N-propionylalanine,193,-0.043103333155280164,0.5517114996348439,0.8321282489496918,False,False
CORE_TK_var1,carotene diol (1),193,0.04305165831768844,0.5521889611846997,0.8321282489496918,False,False
CORE_ASDO,lactate,193,0.04304017823701363,0.552295061347202,0.8321282489496918,False,False
CORE_ASDO_var2,lactate,193,0.04304017823701363,0.552295061347202,0.8321282489496918,False,False
CORE_EMP2,oleate/vaccenate (18:1),193,-0.0430399196757354,0.5522974511131604,0.8321282489496918,False,False
CORE_ED_var1,"2,4-dihydroxyhydrocinnamate",193,0.04303621574194768,0.5523316854651016,0.8321282489496918,False,False
CORE_ED_var2,"2,4-dihydroxyhydrocinnamate",193,0.04303621574194768,0.5523316854651016,0.8321282489496918,False,False
CORE_TK_var1,behenate (22:0)*,193,-0.04301987073340099,0.5524827698296594,0.8321282489496918,False,False
CORE_EMP2,N-acetylhistidine,193,0.0430140463141556,0.5525366124535154,0.8321282489496918,False,False
CORE_TK_var2,1-(1-enyl-stearoyl)-GPE (P-18:0)*,193,-0.04301152449121307,0.5525599257099382,0.8321282489496918,False,False
CORE_EMP_alt,alpha-tocopherol acetate,193,0.04295477004433524,0.5530847247527522,0.8327446836987158,False,False
CORE_EMP_alt,indolepropionate,193,-0.04286796912558089,0.5538878271978126,0.8337797974849979,False,False
CORE_EMP_alt,2-hydroxydecanoate,193,0.0428329327830969,0.554212152040197,0.8340285134245863,False,False
CORE_TK_var2,p-cresol sulfate,193,-0.04281540566718799,0.5543744318515228,0.8340285134245863,False,False
CORE_EMP,3-hydroxylaurate,193,0.04280453768495272,0.5544750677537565,0.8340285134245863,False,False
CORE_ASDO,N-acetylasparagine,193,-0.04278767035091406,0.5546312743184021,0.8340285134245863,False,False
CORE_ASDO_var2,N-acetylasparagine,193,-0.04278767035091406,0.5546312743184021,0.8340285134245863,False,False
CORE_EMP2,N-delta-acetylornithine,193,-0.042772821964638635,0.5547688012931549,0.8340614123256688,False,False
CORE_EMP1,phenol sulfate,193,-0.04275673715459901,0.5549177987888996,0.8341115391549695,False,False
CORE_EMP,N-acetylglutamate,193,0.042731090753699054,0.555155407751124,0.8342001205265727,False,False
CORE_ASDO,OAHSA (18:1/OH-18:0),193,-0.042712925489836434,0.5553237352534769,0.8342001205265727,False,False
CORE_ASDO_var2,OAHSA (18:1/OH-18:0),193,-0.042712925489836434,0.5553237352534769,0.8342001205265727,False,False
CORE_EMP1,biotin,193,0.04266991974965009,0.5557223443484246,0.8346250619410326,False,False
CORE_EMP1,myo-inositol,193,-0.042608145826897974,0.556295153250152,0.8350345565254356,False,False
CORE_TK_var2,inosine,193,-0.042587535388066866,0.5564863304888857,0.8350345565254356,False,False
CORE_ED_var1,ectoine,193,0.04258114890916961,0.5565455763073976,0.8350345565254356,False,False
CORE_ED_var2,ectoine,193,0.04258114890916961,0.5565455763073976,0.8350345565254356,False,False
CORE_EMP1,3-hydroxybutyrate (BHBA),193,-0.042578093648261824,0.5565739203019646,0.8350345565254356,False,False
CORE_TK_var2,spermidine,193,-0.04253745793493936,0.5569509687052324,0.8354264530578486,False,False
CORE_EMP,phenylacetylglutamine,193,-0.042513271573901154,0.557175446368454,0.8355893780846934,False,False
CORE_TK_var2,hexadecatrienoate (16:3n3),193,0.04246234175524811,0.5576482774360274,0.8360913841078581,False,False
CORE_EMP2,N-acetylasparagine,193,0.042414785874984436,0.5580899597848403,0.8360913841078581,False,False
CORE_TK_var2,carnosine,193,0.04240892580524545,0.5581443977372996,0.8360913841078581,False,False
CORE_TK_var2,N-acetylmethionine sulfoxide,193,0.04240892580524545,0.5581443977372996,0.8360913841078581,False,False
CORE_EMP1,"1,3-dimethylurate",193,-0.04240529362110389,0.5581781407151406,0.8360913841078581,False,False
CORE_EMP,4-guanidinobutanoate,193,-0.04240231959155991,0.5582057701718437,0.8360913841078581,False,False
CORE_EMP_alt,beta-alanine,193,0.04235550985524278,0.5586407308779315,0.8362831331100398,False,False
CORE_EMP_alt,N-propionylalanine,193,-0.04233881737086694,0.5587958786049599,0.8362831331100398,False,False
CORE_EMP2,threonine,193,-0.04231377864430319,0.559028639123091,0.8362831331100398,False,False
CORE_ED_var1,N-acetylasparagine,193,0.04230934769453258,0.5590698341870006,0.8362831331100398,False,False
CORE_ED_var2,N-acetylasparagine,193,0.04230934769453258,0.5590698341870006,0.8362831331100398,False,False
CORE_TK_var2,"3,4-dihydroxyphenylacetate",193,0.04230376315367768,0.5591217564064722,0.8362831331100398,False,False
CORE_TK_var2,linoleoylcarnitine (C18:2)*,193,0.04229875540836493,0.5591683178496029,0.8362831331100398,False,False
CORE_TK_var2,N-acetylisoleucine,193,0.04228873991773944,0.5592614463380091,0.8362831331100398,False,False
CORE_ED_var1,N-acetylglutamate,193,-0.042253095327730375,0.5595929461772097,0.8364319850424945,False,False
CORE_ED_var2,N-acetylglutamate,193,-0.042253095327730375,0.5595929461772097,0.8364319850424945,False,False
CORE_TAL,methionine sulfoxide,193,-0.042182572859801815,0.5602490938419175,0.8372392177347511,False,False
CORE_EMP1,alanylleucine,193,-0.04216153706105502,0.5604448844876232,0.8372975472335006,False,False
CORE_ASDO,4-imidazoleacetate,193,0.042138300587312695,0.5606611961302049,0.8372975472335006,False,False
CORE_ASDO_var2,4-imidazoleacetate,193,0.042138300587312695,0.5606611961302049,0.8372975472335006,False,False
CORE_EMP,7-ketolithocholate,193,-0.04212849206773142,0.5607525170740166,0.8372975472335006,False,False
CORE_TAL,5-(2-Hydroxyethyl)-4-methylthiazole,193,-0.04211299460565842,0.5608968187382319,0.8373214983624221,False,False
CORE_EMP,N-acetyl-3-methylhistidine*,193,0.04207340686929117,0.5612655133460799,0.8373214983624221,False,False
CORE_ASMO,1-palmitoyl-2-linolenoyl-digalactosylglycerol (16:0/18:3),193,0.04206030071324358,0.5613876012445405,0.8373214983624221,False,False
CORE_ED_var1,4-methylcatechol sulfate,193,0.04204900170350095,0.5614928652447383,0.8373214983624221,False,False
CORE_ED_var2,4-methylcatechol sulfate,193,0.04204900170350095,0.5614928652447383,0.8373214983624221,False,False
CORE_EMP_alt,N-acetyl-3-methylhistidine*,193,0.04204169114897707,0.5615609769855364,0.8373214983624221,False,False
CORE_EMP1,"1,2-dipalmitoyl-GPC (16:0/16:0)",193,0.042029641388151864,0.5616732521110079,0.8373214983624221,False,False
CORE_EMP1,"uridine-2',3'-cyclic monophosphate",193,-0.04201545008157368,0.5618054951582787,0.8373214983624221,False,False
CORE_ASDO,"2,8-quinolinediol",193,0.041991423370075685,0.5620294244015015,0.8373214983624221,False,False
CORE_ASDO_var2,"2,8-quinolinediol",193,0.041991423370075685,0.5620294244015015,0.8373214983624221,False,False
CORE_EMP,oleoyl-linolenoyl-glycerol (18:1/18:3) [2]*,193,-0.04198827519897441,0.5620587685646656,0.8373214983624221,False,False
CORE_ASDO,1-stearoyl-GPI (18:0),193,0.041955348264087644,0.5623657251590208,0.8373214983624221,False,False
CORE_ASDO_var2,1-stearoyl-GPI (18:0),193,0.041955348264087644,0.5623657251590208,0.8373214983624221,False,False
CORE_EMP1,tricarballylate,193,0.0419420592122383,0.5624896331710025,0.8373214983624221,False,False
CORE_EMP,1-palmitoyl-2-oleoyl-GPE (16:0/18:1),193,0.041939866994284494,0.5625100748150215,0.8373214983624221,False,False
CORE_EMP_alt,erucate (22:1n9),193,0.04188980702228436,0.5629769628657691,0.8374306713522054,False,False
CORE_ASMO,"5alpha-pregnan-3beta,20alpha-diol disulfate",193,-0.041881534594754605,0.5630541341308055,0.8374306713522054,False,False
CORE_ASDO,erucoylcarnitine (C22:1)*,193,0.04187031408568727,0.5631588153502042,0.8374306713522054,False,False
CORE_ASDO_var2,erucoylcarnitine (C22:1)*,193,0.04187031408568727,0.5631588153502042,0.8374306713522054,False,False
CORE_EMP2,3-phenylpropionate (hydrocinnamate),193,0.04186975855990598,0.5631639983441759,0.8374306713522054,False,False
CORE_TK_var1,acesulfame,193,-0.041836373591154316,0.563475518297889,0.8375716792374004,False,False
CORE_TK_var2,caffeine,193,0.04183470434271674,0.5634910964586615,0.8375716792374004,False,False
CORE_TK_var1,2-hydroxyglutarate,193,-0.04178047120399547,0.5639973359891788,0.837910318526144,False,False
CORE_TK_var2,N-acetylpyrraline,193,0.041776280647401305,0.5640364618059416,0.837910318526144,False,False
CORE_TK_var2,"2,3-dihydroxyisovalerate",193,0.04177295958289166,0.564067470388856,0.837910318526144,False,False
CORE_EMP,adenine,193,-0.04172453394583622,0.5645197101995532,0.8383200364121799,False,False
CORE_ED_var1,digalacturonic acid,193,0.04167514486037952,0.5649811257449172,0.8383200364121799,False,False
CORE_ED_var2,digalacturonic acid,193,0.04167514486037952,0.5649811257449172,0.8383200364121799,False,False
CORE_TK_var1,N-acetylisoleucine,193,-0.041644410020832225,0.5652683555395978,0.8383200364121799,False,False
CORE_TK_var1,nicotianamine,193,0.041611025052080544,0.5655804307617901,0.8383200364121799,False,False
CORE_ED_var1,8-hydroxyguanine,193,-0.04160535477235382,0.5656334434252268,0.8383200364121799,False,False
CORE_ED_var2,8-hydroxyguanine,193,-0.04160535477235382,0.5656334434252268,0.8383200364121799,False,False
CORE_ED_var1,7-ketodeoxycholate,193,0.04160120659892654,0.5656722270896024,0.8383200364121799,False,False
CORE_ED_var2,7-ketodeoxycholate,193,0.04160120659892654,0.5656722270896024,0.8383200364121799,False,False
CORE_TK_var1,pterin,193,-0.041599340313017465,0.5656896764855961,0.8383200364121799,False,False
CORE_TK_var1,diaminopimelate,193,0.041584317077079214,0.5658301500464743,0.8383200364121799,False,False
CORE_ED_var1,salicylate,193,0.041580361567644754,0.5658671384832495,0.8383200364121799,False,False
CORE_ED_var2,salicylate,193,0.041580361567644754,0.5658671384832495,0.8383200364121799,False,False
CORE_EMP_alt,"N6,N6,N6-trimethyllysine",193,0.04156929384114097,0.5659706402233644,0.8383200364121799,False,False
CORE_EMP1,1-methyl-beta-carboline-3-carboxylic acid,193,-0.04152960652695574,0.5663418570583283,0.8385785858039134,False,False
CORE_TK_var2,taurochenodeoxycholate,193,0.04152255488488862,0.5664078269898732,0.8385785858039134,False,False
CORE_TAL,gamma-tocotrienol,193,0.04150494116727488,0.5665726238394098,0.8385785858039134,False,False
CORE_ASMO,N-palmitoyl-sphinganine (d18:0/16:0),193,-0.04148995878217454,0.5667128194615877,0.8385785858039134,False,False
CORE_ASDO,indolin-2-one,193,-0.041476064713103715,0.5668428460612975,0.8385785858039134,False,False
CORE_ASDO_var2,indolin-2-one,193,-0.041476064713103715,0.5668428460612975,0.8385785858039134,False,False
CORE_TK_var2,2-methylcitrate/homocitrate,193,-0.04142825963668318,0.5672903346329532,0.8390684769017348,False,False
CORE_EMP,"glutamate, gamma-methyl ester",193,0.04135062229581752,0.5680174313547196,0.8399637407332338,False,False
CORE_ED_var1,oleate/vaccenate (18:1),193,0.04132628123239714,0.5682454836834631,0.8399637407332338,False,False
CORE_ED_var2,oleate/vaccenate (18:1),193,0.04132628123239714,0.5682454836834631,0.8399637407332338,False,False
CORE_EMP2,valine,193,-0.04130729078862852,0.5684234360215973,0.8399637407332338,False,False
CORE_ASMO,3-methyl-2-oxobutyrate,193,0.04130147317615852,0.5684779559787734,0.8399637407332338,False,False
CORE_TAL,hypoxanthine,193,0.04119185621349361,0.5695056985160273,0.8413099339814807,False,False
CORE_EMP1,N-glycolylneuraminate,193,-0.041172319514281366,0.5696889622860976,0.8414083137430547,False,False
CORE_TK_var2,oleoyl-linoleoyl-glycerol (18:1/18:2) [1],193,0.04115365098018268,0.5698641083214466,0.8414946660962885,False,False
CORE_TK_var2,cadaverine,193,0.041105242775492754,0.5703183871823447,0.8417844028678572,False,False
CORE_EMP,N-formylmethionine,193,-0.04110190427861759,0.5703497230698527,0.8417844028678572,False,False
CORE_TK_var1,hydroxymethylpyrimidine,193,-0.04108521179424175,0.5705064147173963,0.8417844028678572,False,False
CORE_EMP1,1-linoleoyl-2-linolenoyl-galactosylglycerol (18:2/18:3)*,193,-0.04108299776111277,0.5705271992814872,0.8417844028678572,False,False
CORE_EMP_alt,3-hydroxybutyrate (BHBA),193,0.040978379894236416,0.5715097228105155,0.843061591513487,False,False
CORE_EMP1,eicosapentaenoate (EPA; 20:5n3),193,-0.04090268468929581,0.5722211153267184,0.8435891048791636,False,False
CORE_ASMO,arachidoyl ethanolamide (20:0)*,193,0.040885783007737,0.5723800163185283,0.8435891048791636,False,False
CORE_EMP1,N-methylphenylalanine,193,0.04086094555230114,0.5726135631311989,0.8435891048791636,False,False
CORE_ASDO,2'-O-methyluridine,193,-0.04086021111802222,0.5726204697064076,0.8435891048791636,False,False
CORE_ASDO_var2,2'-O-methyluridine,193,-0.04086021111802222,0.5726204697064076,0.8435891048791636,False,False
CORE_EMP1,"2,3-dihydroxyisovalerate",193,-0.040841762593049245,0.5727939713818762,0.8435891048791636,False,False
CORE_ED_var1,N-acetyltaurine,193,0.040837872153221794,0.5728305627154743,0.8435891048791636,False,False
CORE_ED_var2,N-acetyltaurine,193,0.040837872153221794,0.5728305627154743,0.8435891048791636,False,False
CORE_TK_var1,"1,2-dilinoleoyl-galactosylglycerol (18:2/18:2)*",193,-0.040819801292665985,0.5730005417018781,0.8435891048791636,False,False
CORE_ED_var1,leucylglycine,193,0.040803489454604706,0.5731539952728649,0.8435891048791636,False,False
CORE_ED_var2,leucylglycine,193,0.040803489454604706,0.5731539952728649,0.8435891048791636,False,False
CORE_EMP2,adenosine,193,-0.04077807008172641,0.5733931664962895,0.8437689281312466,False,False
CORE_EMP_alt,"2,3-dimethylsuccinate",193,0.0407480236098499,0.5736759346875161,0.8440099565340805,False,False
CORE_EMP,N-acetylisoleucine,193,0.04070128465359756,0.5741159265943083,0.8440099565340805,False,False
CORE_ED_var1,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,193,-0.040686854499295745,0.5742518014280846,0.8440099565340805,False,False
CORE_ED_var2,lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*,193,-0.040686854499295745,0.5742518014280846,0.8440099565340805,False,False
CORE_TK_var2,oleoyl-oleoyl-glycerol (18:1/18:1) [2]*,193,0.04066290890866097,0.574477307264616,0.8440099565340805,False,False
CORE_ASDO,pheophorbide A,193,0.040661798035088015,0.5744877698438524,0.8440099565340805,False,False
CORE_ASDO_var2,pheophorbide A,193,0.040661798035088015,0.5744877698438524,0.8440099565340805,False,False
CORE_EMP,myo-inositol,193,-0.04066122269109555,0.5744931886613701,0.8440099565340805,False,False
CORE_TK_var2,glycodeoxycholate,193,0.040612814486405635,0.5749492022325516,0.8442853322868963,False,False
CORE_TK_var2,2'-deoxyinosine,193,-0.04057942951765397,0.5752637932643101,0.8442853322868963,False,False
CORE_ASDO,4-acetamidobenzoate,193,-0.04057678078987316,0.5752887560365542,0.8442853322868963,False,False
CORE_ASDO_var2,4-acetamidobenzoate,193,-0.04057678078987316,0.5752887560365542,0.8442853322868963,False,False
CORE_EMP_alt,phytanate,193,0.04056941402702847,0.5753581863110839,0.8442853322868963,False,False
CORE_ASMO,pristanate,193,0.04056677819883399,0.5753830294218102,0.8442853322868963,False,False
CORE_EMP2,fructose,193,-0.040527682816088886,0.5757515688166621,0.8445978926730731,False,False
CORE_TK_var2,ribonate,193,0.040519336573900964,0.5758302604372574,0.8445978926730731,False,False
CORE_TK_var2,3-ureidopropionate,193,0.04050266099177955,0.5759874994056507,0.8446567396733536,False,False
