,sample_id,pathway_model,n_core_steps,n_detected_steps,coverage,score_raw,SQ_score,condition
2731,SRR22709845,CORE_EMP2,4,1,0.25,3.2681200411633067,0.8170300102908267,IBS
2732,SRR22709845,CORE_EMP,5,2,0.4,4.404517211335322,1.7618068845341288,IBS
2733,SRR22709845,CORE_EMP_alt,5,2,0.4,4.404517211335322,1.7618068845341288,IBS
2734,SRR22709845,CORE_TAL,5,0,0.0,0.0,0.0,IBS
2735,SRR22709845,CORE_TK_var1,4,1,0.25,2.9214219154675103,0.7303554788668776,IBS
2736,SRR22709845,CORE_TK_var2,6,2,0.3333333333333333,3.1811325886542163,1.0603775295514053,IBS
2737,SRR22709845,CORE_ED_var1,5,1,0.2,1.4160555413625062,0.28321110827250123,IBS
2738,SRR22709845,CORE_ED_var2,6,1,0.16666666666666666,1.1800462844687551,0.19667438074479252,IBS
2739,SRR22709845,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
2740,SRR22709845,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
2741,SRR22709845,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
2742,SRR22709845,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
2743,SRR22709846,CORE_EMP1,4,1,0.25,2.44945356830975,0.6123633920774375,IBS
2744,SRR22709846,CORE_EMP2,4,1,0.25,3.2875963777789243,0.8218990944447311,IBS
2745,SRR22709846,CORE_EMP,5,2,0.4,4.58963995687094,1.835855982748376,IBS
2746,SRR22709846,CORE_EMP_alt,5,2,0.4,4.58963995687094,1.835855982748376,IBS
2747,SRR22709846,CORE_TAL,5,0,0.0,0.0,0.0,IBS
2748,SRR22709846,CORE_TK_var1,4,1,0.25,2.9972445350527246,0.7493111337631811,IBS
2749,SRR22709846,CORE_TK_var2,6,2,0.3333333333333333,3.342541705066711,1.1141805683555703,IBS
2750,SRR22709846,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
2751,SRR22709846,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
2752,SRR22709846,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
2753,SRR22709846,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
2754,SRR22709846,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
2755,SRR22709846,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
2756,SRR22709847,CORE_EMP1,4,1,0.25,2.1323880866888683,0.5330970216722171,HC
2757,SRR22709847,CORE_EMP2,4,1,0.25,3.343725221260125,0.8359313053150312,HC
2758,SRR22709847,CORE_EMP,5,2,0.4,4.380890646359195,1.7523562585436778,HC
2759,SRR22709847,CORE_EMP_alt,5,2,0.4,4.380890646359195,1.7523562585436778,HC
2760,SRR22709847,CORE_TAL,5,0,0.0,0.0,0.0,HC
2761,SRR22709847,CORE_TK_var1,4,1,0.25,2.7728905463787132,0.6932226365946783,HC
2762,SRR22709847,CORE_TK_var2,6,2,0.3333333333333333,3.1167571127555482,1.0389190375851827,HC
2763,SRR22709847,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
2764,SRR22709847,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
2765,SRR22709847,CORE_ASDO,3,0,0.0,0.0,0.0,HC
2766,SRR22709847,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
2767,SRR22709847,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
2768,SRR22709847,CORE_ASMO,3,0,0.0,0.0,0.0,HC
2769,SRR22709848,CORE_EMP1,4,1,0.25,2.471159856217981,0.6177899640544953,HC
2770,SRR22709848,CORE_EMP2,4,1,0.25,3.2646233828003273,0.8161558457000818,HC
2771,SRR22709848,CORE_EMP,5,2,0.4,4.588626591214647,1.8354506364858587,HC
2772,SRR22709848,CORE_EMP_alt,5,2,0.4,4.588626591214647,1.8354506364858587,HC
2773,SRR22709848,CORE_TAL,5,0,0.0,0.0,0.0,HC
2774,SRR22709848,CORE_TK_var1,4,1,0.25,2.9968136317639376,0.7492034079409844,HC
2775,SRR22709848,CORE_TK_var2,6,2,0.3333333333333333,3.3567217133363463,1.118907237778782,HC
2776,SRR22709848,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
2777,SRR22709848,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
2778,SRR22709848,CORE_ASDO,3,0,0.0,0.0,0.0,HC
2779,SRR22709848,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
2780,SRR22709848,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
2781,SRR22709848,CORE_ASMO,3,0,0.0,0.0,0.0,HC
2782,SRR22709849,CORE_EMP1,4,1,0.25,2.034080084959305,0.5085200212398262,HC
2783,SRR22709849,CORE_EMP2,4,1,0.25,3.2393606826836945,0.8098401706709236,HC
2784,SRR22709849,CORE_EMP,5,2,0.4,4.218752614114399,1.6875010456457595,HC
2785,SRR22709849,CORE_EMP_alt,5,2,0.4,4.218752614114399,1.6875010456457595,HC
2786,SRR22709849,CORE_TAL,5,0,0.0,0.0,0.0,HC
2787,SRR22709849,CORE_TK_var1,4,1,0.25,3.06339880124202,0.765849700310505,HC
2788,SRR22709849,CORE_TK_var2,6,2,0.3333333333333333,3.5691279317956464,1.1897093105985488,HC
2789,SRR22709849,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
2790,SRR22709849,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
2791,SRR22709849,CORE_ASDO,3,0,0.0,0.0,0.0,HC
2792,SRR22709849,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
2793,SRR22709849,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
2794,SRR22709849,CORE_ASMO,3,0,0.0,0.0,0.0,HC
2795,SRR22709850,CORE_EMP1,4,1,0.25,2.0423935838765503,0.5105983959691376,IBS
2796,SRR22709850,CORE_EMP2,4,1,0.25,3.203155041258578,0.8007887603146445,IBS
2797,SRR22709850,CORE_EMP,5,2,0.4,4.196438900108103,1.6785755600432415,IBS
2798,SRR22709850,CORE_EMP_alt,5,2,0.4,4.196438900108103,1.6785755600432415,IBS
2799,SRR22709850,CORE_TAL,5,0,0.0,0.0,0.0,IBS
2800,SRR22709850,CORE_TK_var1,4,1,0.25,3.1939771653843927,0.7984942913460982,IBS
2801,SRR22709850,CORE_TK_var2,6,2,0.3333333333333333,3.4768142717718753,1.158938090590625,IBS
2802,SRR22709850,CORE_ED_var1,5,1,0.2,1.1503772624649748,0.230075452492995,IBS
2803,SRR22709850,CORE_ED_var2,6,1,0.16666666666666666,0.9586477187208123,0.15977461978680205,IBS
2804,SRR22709850,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
2805,SRR22709850,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
2806,SRR22709850,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
2807,SRR22709850,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
2808,SRR22709851,CORE_EMP1,4,1,0.25,2.327693763143703,0.5819234407859257,IBS
2809,SRR22709851,CORE_EMP2,4,1,0.25,3.2065568217528373,0.8016392054382093,IBS
2810,SRR22709851,CORE_EMP,5,2,0.4,4.4274004679172325,1.7709601871668932,IBS
2811,SRR22709851,CORE_EMP_alt,5,2,0.4,4.4274004679172325,1.7709601871668932,IBS
2812,SRR22709851,CORE_TAL,5,0,0.0,0.0,0.0,IBS
2813,SRR22709851,CORE_TK_var1,4,1,0.25,3.0353970673193733,0.7588492668298433,IBS
2814,SRR22709851,CORE_TK_var2,6,2,0.3333333333333333,3.3286973599773173,1.1095657866591058,IBS
2815,SRR22709851,CORE_ED_var1,5,1,0.2,1.6405116596770477,0.32810233193540955,IBS
2816,SRR22709851,CORE_ED_var2,6,1,0.16666666666666666,1.367093049730873,0.22784884162181218,IBS
2817,SRR22709851,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
2818,SRR22709851,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
2819,SRR22709851,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
2820,SRR22709851,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
2821,SRR22709852,CORE_EMP1,4,0,0.0,0.0,0.0,IBS
2822,SRR22709852,CORE_EMP2,4,1,0.25,3.244683617888668,0.811170904472167,IBS
2823,SRR22709852,CORE_EMP,5,1,0.2,2.5957468943109343,0.5191493788621869,IBS
2824,SRR22709852,CORE_EMP_alt,5,1,0.2,2.5957468943109343,0.5191493788621869,IBS
2825,SRR22709852,CORE_TAL,5,0,0.0,0.0,0.0,IBS
2826,SRR22709852,CORE_TK_var1,4,1,0.25,2.919615538031206,0.7299038845078015,IBS
2827,SRR22709852,CORE_TK_var2,6,2,0.3333333333333333,3.202447929760647,1.067482643253549,IBS
2828,SRR22709852,CORE_ED_var1,5,1,0.2,1.443073210840749,0.2886146421681498,IBS
2829,SRR22709852,CORE_ED_var2,6,1,0.16666666666666666,1.2025610090339576,0.20042683483899293,IBS
2830,SRR22709852,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
2831,SRR22709852,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
2832,SRR22709852,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
2833,SRR22709852,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
2834,SRR22709853,CORE_EMP1,4,1,0.25,1.9884314024367695,0.4971078506091924,IBS
2835,SRR22709853,CORE_EMP2,4,1,0.25,3.22473447873951,0.8061836196848775,IBS
2836,SRR22709853,CORE_EMP,5,2,0.4,4.1705327049410235,1.6682130819764094,IBS
2837,SRR22709853,CORE_EMP_alt,5,2,0.4,4.1705327049410235,1.6682130819764094,IBS
2838,SRR22709853,CORE_TAL,5,0,0.0,0.0,0.0,IBS
2839,SRR22709853,CORE_TK_var1,4,1,0.25,3.0465632490540933,0.7616408122635233,IBS
2840,SRR22709853,CORE_TK_var2,6,2,0.3333333333333333,3.4197134161712612,1.139904472057087,IBS
2841,SRR22709853,CORE_ED_var1,5,1,0.2,1.4000073692855275,0.2800014738571055,IBS
2842,SRR22709853,CORE_ED_var2,6,1,0.16666666666666666,1.1666728077379396,0.19444546795632325,IBS
2843,SRR22709853,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
2844,SRR22709853,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
2845,SRR22709853,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
2846,SRR22709853,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
2847,SRR22709854,CORE_EMP1,4,1,0.25,2.237204148457864,0.559301037114466,IBS
2848,SRR22709854,CORE_EMP2,4,1,0.25,3.255961170813993,0.8139902927034982,IBS
2849,SRR22709854,CORE_EMP,5,2,0.4,4.394532255417485,1.7578129021669942,IBS
2850,SRR22709854,CORE_EMP_alt,5,2,0.4,4.394532255417485,1.7578129021669942,IBS
2851,SRR22709854,CORE_TAL,5,0,0.0,0.0,0.0,IBS
2852,SRR22709854,CORE_TK_var1,4,1,0.25,2.965570948509849,0.7413927371274622,IBS
2853,SRR22709854,CORE_TK_var2,6,2,0.3333333333333333,3.3150710503653484,1.1050236834551161,IBS
2854,SRR22709854,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
2855,SRR22709854,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
2856,SRR22709854,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
2857,SRR22709854,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
2858,SRR22709854,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
2859,SRR22709854,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
2860,SRR22709855,CORE_EMP1,4,1,0.25,2.133298378635751,0.5333245946589378,IBS
2861,SRR22709855,CORE_EMP2,4,1,0.25,3.280108391900123,0.8200270979750307,IBS
2862,SRR22709855,CORE_EMP,5,2,0.4,4.330725416428699,1.7322901665714796,IBS
2863,SRR22709855,CORE_EMP_alt,5,2,0.4,4.330725416428699,1.7322901665714796,IBS
2864,SRR22709855,CORE_TAL,5,0,0.0,0.0,0.0,IBS
2865,SRR22709855,CORE_TK_var1,4,1,0.25,2.9611560061127142,0.7402890015281786,IBS
2866,SRR22709855,CORE_TK_var2,6,2,0.3333333333333333,3.090282475767148,1.0300941585890493,IBS
2867,SRR22709855,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
2868,SRR22709855,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
2869,SRR22709855,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
2870,SRR22709855,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
2871,SRR22709855,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
2872,SRR22709855,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
2873,SRR22709856,CORE_EMP1,4,1,0.25,2.494557084021073,0.6236392710052683,IBS
2874,SRR22709856,CORE_EMP2,4,1,0.25,3.247611448335996,0.811902862083999,IBS
2875,SRR22709856,CORE_EMP,5,2,0.4,4.593734825885655,1.8374939303542623,IBS
2876,SRR22709856,CORE_EMP_alt,5,2,0.4,4.593734825885655,1.8374939303542623,IBS
2877,SRR22709856,CORE_TAL,5,0,0.0,0.0,0.0,IBS
2878,SRR22709856,CORE_TK_var1,4,1,0.25,3.1630738033458825,0.7907684508364706,IBS
2879,SRR22709856,CORE_TK_var2,6,2,0.3333333333333333,3.3197577096063093,1.106585903202103,IBS
2880,SRR22709856,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
2881,SRR22709856,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
2882,SRR22709856,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
2883,SRR22709856,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
2884,SRR22709856,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
2885,SRR22709856,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
2886,SRR22709857,CORE_EMP1,4,1,0.25,2.2819073666547816,0.5704768416636954,IBS
2887,SRR22709857,CORE_EMP2,4,1,0.25,3.2510065848649736,0.8127516462162434,IBS
2888,SRR22709857,CORE_EMP,5,2,0.4,4.4263311612158045,1.7705324644863218,IBS
2889,SRR22709857,CORE_EMP_alt,5,2,0.4,4.4263311612158045,1.7705324644863218,IBS
2890,SRR22709857,CORE_TAL,5,0,0.0,0.0,0.0,IBS
2891,SRR22709857,CORE_TK_var1,4,1,0.25,2.9779764661311003,0.7444941165327751,IBS
2892,SRR22709857,CORE_TK_var2,6,2,0.3333333333333333,3.3531381841976846,1.1177127280658947,IBS
2893,SRR22709857,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
2894,SRR22709857,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
2895,SRR22709857,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
2896,SRR22709857,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
2897,SRR22709857,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
2898,SRR22709857,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
2899,SRR22709858,CORE_EMP1,4,1,0.25,2.337596637347547,0.5843991593368868,IBS
2900,SRR22709858,CORE_EMP2,4,1,0.25,3.24706734401877,0.8117668360046925,IBS
2901,SRR22709858,CORE_EMP,5,2,0.4,4.4677311850930534,1.7870924740372214,IBS
2902,SRR22709858,CORE_EMP_alt,5,2,0.4,4.4677311850930534,1.7870924740372214,IBS
2903,SRR22709858,CORE_TAL,5,0,0.0,0.0,0.0,IBS
2904,SRR22709858,CORE_TK_var1,4,1,0.25,3.0901301954845803,0.7725325488711451,IBS
2905,SRR22709858,CORE_TK_var2,6,2,0.3333333333333333,3.2411753165230075,1.0803917721743357,IBS
2906,SRR22709858,CORE_ED_var1,5,0,0.0,0.0,0.0,IBS
2907,SRR22709858,CORE_ED_var2,6,0,0.0,0.0,0.0,IBS
2908,SRR22709858,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
2909,SRR22709858,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
2910,SRR22709858,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
2911,SRR22709858,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
2912,SRR22709859,CORE_EMP1,4,1,0.25,2.1850628007997317,0.5462657001999329,HC
2913,SRR22709859,CORE_EMP2,4,1,0.25,3.2141996423826775,0.8035499105956694,HC
2914,SRR22709859,CORE_EMP,5,2,0.4,4.319409954545927,1.727763981818371,HC
2915,SRR22709859,CORE_EMP_alt,5,2,0.4,4.319409954545927,1.727763981818371,HC
2916,SRR22709859,CORE_TAL,5,0,0.0,0.0,0.0,HC
2917,SRR22709859,CORE_TK_var1,4,1,0.25,3.0053530047252197,0.7513382511813049,HC
2918,SRR22709859,CORE_TK_var2,6,2,0.3333333333333333,3.239295069137997,1.079765023045999,HC
2919,SRR22709859,CORE_ED_var1,5,0,0.0,0.0,0.0,HC
2920,SRR22709859,CORE_ED_var2,6,0,0.0,0.0,0.0,HC
2921,SRR22709859,CORE_ASDO,3,0,0.0,0.0,0.0,HC
2922,SRR22709859,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
2923,SRR22709859,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
2924,SRR22709859,CORE_ASMO,3,0,0.0,0.0,0.0,HC
2925,SRR22709860,CORE_EMP1,4,1,0.25,2.061305950417998,0.5153264876044995,IBS
2926,SRR22709860,CORE_EMP2,4,1,0.25,3.2382619322436432,0.8095654830609108,IBS
2927,SRR22709860,CORE_EMP,5,2,0.4,4.239654306129313,1.6958617224517252,IBS
2928,SRR22709860,CORE_EMP_alt,5,2,0.4,4.239654306129313,1.6958617224517252,IBS
2929,SRR22709860,CORE_TAL,5,0,0.0,0.0,0.0,IBS
2930,SRR22709860,CORE_TK_var1,4,1,0.25,3.027293072256805,0.7568232680642013,IBS
2931,SRR22709860,CORE_TK_var2,6,2,0.3333333333333333,3.328774044145874,1.1095913480486246,IBS
2932,SRR22709860,CORE_ED_var1,5,1,0.2,1.4274712259352353,0.2854942451870471,IBS
2933,SRR22709860,CORE_ED_var2,6,1,0.16666666666666666,1.1895593549460295,0.1982598924910049,IBS
2934,SRR22709860,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
2935,SRR22709860,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
2936,SRR22709860,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
2937,SRR22709860,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
2938,SRR22709861,CORE_EMP1,4,1,0.25,2.247628491893859,0.5619071229734648,IBS
2939,SRR22709861,CORE_EMP2,4,1,0.25,3.2545736224618245,0.8136434056154561,IBS
2940,SRR22709861,CORE_EMP,5,2,0.4,4.4017616914845465,1.7607046765938188,IBS
2941,SRR22709861,CORE_EMP_alt,5,2,0.4,4.4017616914845465,1.7607046765938188,IBS
2942,SRR22709861,CORE_TAL,5,0,0.0,0.0,0.0,IBS
2943,SRR22709861,CORE_TK_var1,4,1,0.25,3.0972084309939154,0.7743021077484789,IBS
2944,SRR22709861,CORE_TK_var2,6,2,0.3333333333333333,3.366065861887117,1.1220219539623724,IBS
2945,SRR22709861,CORE_ED_var1,5,1,0.2,1.3142407563620586,0.26284815127241173,IBS
2946,SRR22709861,CORE_ED_var2,6,1,0.16666666666666666,1.0952006303017157,0.18253343838361927,IBS
2947,SRR22709861,CORE_ASDO,3,0,0.0,0.0,0.0,IBS
2948,SRR22709861,CORE_ASDO_var2,2,0,0.0,0.0,0.0,IBS
2949,SRR22709861,CORE_ASDO_var3,2,0,0.0,0.0,0.0,IBS
2950,SRR22709861,CORE_ASMO,3,0,0.0,0.0,0.0,IBS
2951,SRR22709862,CORE_EMP1,4,1,0.25,2.156922429077906,0.5392306072694765,HC
2952,SRR22709862,CORE_EMP2,4,1,0.25,3.283559028091459,0.8208897570228647,HC
2953,SRR22709862,CORE_EMP,5,2,0.4,4.352385165735492,1.740954066294197,HC
2954,SRR22709862,CORE_EMP_alt,5,3,0.6,5.680319734391362,3.408191840634817,HC
2955,SRR22709862,CORE_TAL,5,1,0.2,1.32793456865587,0.265586913731174,HC
2956,SRR22709862,CORE_TK_var1,4,1,0.25,2.9997607450862285,0.7499401862715571,HC
2957,SRR22709862,CORE_TK_var2,6,2,0.3333333333333333,3.3360279931725265,1.1120093310575088,HC
2958,SRR22709862,CORE_ED_var1,5,1,0.2,1.275136386463465,0.25502727729269303,HC
2959,SRR22709862,CORE_ED_var2,6,1,0.16666666666666666,1.0626136553862209,0.17710227589770347,HC
2960,SRR22709862,CORE_ASDO,3,0,0.0,0.0,0.0,HC
2961,SRR22709862,CORE_ASDO_var2,2,0,0.0,0.0,0.0,HC
2962,SRR22709862,CORE_ASDO_var3,2,0,0.0,0.0,0.0,HC
2963,SRR22709862,CORE_ASMO,3,0,0.0,0.0,0.0,HC
2964,SRR22709863,CORE_EMP1,4,0,0.0,0.0,0.0,IBS
2965,SRR22709863,CORE_EMP2,4,1,0.25,3.2268173620042058,0.8067043405010514,IBS
2966,SRR22709863,CORE_EMP,5,1,0.2,2.5814538896033645,0.5162907779206729,IBS
2967,SRR22709863,CORE_EMP_alt,5,1,0.2,2.5814538896033645,0.5162907779206729,IBS
2968,SRR22709863,CORE_TAL,5,0,0.0,0.0,0.0,IBS
